date,weather_code,temperature,rain,snowfall,precipitation_hours,daylight_duration,wind_speed_max,wind_direction
2000-01-01 00:00:00+00:00,71.0,-1.6248332,0.0,0.28,1.0,28086.719,10.495713,256.28516
2000-01-02 00:00:00+00:00,3.0,-3.5123339,0.0,0.0,0.0,28157.943,15.990646,216.35637
2000-01-03 00:00:00+00:00,71.0,1.5918332,0.6,0.49,9.0,28235.904,19.917469,260.2708
2000-01-04 00:00:00+00:00,51.0,2.579333,1.9000001,0.0,8.0,28320.379,19.008547,246.29341
2000-01-05 00:00:00+00:00,73.0,2.5480833,5.7,1.4700001,22.0,28411.162,24.216522,266.21558
2000-01-06 00:00:00+00:00,3.0,0.10224999,0.0,0.0,0.0,28508.021,18.374111,196.95204
2000-01-07 00:00:00+00:00,3.0,0.74600005,0.0,0.0,0.0,28610.744,17.015474,214.66351
2000-01-08 00:00:00+00:00,3.0,2.0418332,0.0,0.0,0.0,28719.11,13.53236,209.21469
2000-01-09 00:00:00+00:00,3.0,1.2480834,0.0,0.0,0.0,28832.896,11.4862,220.58128
2000-01-10 00:00:00+00:00,51.0,1.12725,0.90000004,0.0,5.0,28951.889,13.479583,301.66714
2000-01-11 00:00:00+00:00,3.0,-0.5289999,0.0,0.0,0.0,29075.863,11.212135,262.61404
2000-01-12 00:00:00+00:00,3.0,-1.6331667,0.0,0.0,0.0,29204.602,13.891522,200.97865
2000-01-13 00:00:00+00:00,1.0,-2.983167,0.0,0.0,0.0,29337.895,16.954432,176.97342
2000-01-14 00:00:00+00:00,3.0,-3.2456667,0.0,0.0,0.0,29475.53,10.966713,157.04256
2000-01-15 00:00:00+00:00,71.0,-3.1477501,0.0,0.21000001,1.0,29617.291,12.10157,287.939
2000-01-16 00:00:00+00:00,3.0,-1.61025,0.0,0.0,0.0,29762.979,24.33664,258.24075
2000-01-17 00:00:00+00:00,71.0,1.7189165,2.1,0.42,13.0,29912.387,28.054604,293.29456
2000-01-18 00:00:00+00:00,73.0,-0.22066666,0.1,0.90999997,7.0,30065.307,30.466295,317.34503
2000-01-19 00:00:00+00:00,71.0,-2.0790002,0.0,0.7,4.0,30221.879,27.86921,325.13983
2000-01-20 00:00:00+00:00,73.0,-0.77691674,1.7,1.4000001,8.0,30383.781,31.035257,277.24344
2000-01-21 00:00:00+00:00,73.0,-3.4165,0.0,0.77,3.0,30551.012,24.967497,322.7441
2000-01-22 00:00:00+00:00,3.0,-5.837334,0.0,0.0,0.0,30723.252,21.178896,287.48682
2000-01-23 00:00:00+00:00,3.0,-8.545667,0.0,0.0,0.0,30900.17,10.1376915,34.479275
2000-01-24 00:00:00+00:00,3.0,-8.854001,0.0,0.0,0.0,31081.455,10.383987,312.67706
2000-01-25 00:00:00+00:00,71.0,-5.9935837,0.0,1.12,9.0,31266.805,25.922499,273.4217
2000-01-26 00:00:00+00:00,71.0,-0.8227501,0.0,0.7,6.0,31455.91,24.379204,279.9568
2000-01-27 00:00:00+00:00,71.0,1.5064164,0.70000005,0.21000001,8.0,31648.477,24.648829,271.01392
2000-01-28 00:00:00+00:00,71.0,0.78141665,0.0,0.48999998,5.0,31844.223,28.664682,252.70296
2000-01-29 00:00:00+00:00,71.0,1.8709998,4.6000004,0.35,8.0,32042.865,29.574827,217.45389
2000-01-30 00:00:00+00:00,53.0,3.4314167,2.4,0.0,7.0,32244.135,36.832767,266.53745
2000-01-31 00:00:00+00:00,75.0,2.7355833,4.0,2.03,11.0,32447.76,39.961617,271.25192
2000-02-01 00:00:00+00:00,53.0,3.5564165,3.1000001,0.0,9.0,32653.488,20.945072,247.89049
2000-02-02 00:00:00+00:00,53.0,4.387666,7.1000004,0.0,13.0,32861.07,28.623962,253.95248
2000-02-03 00:00:00+00:00,71.0,1.5751668,1.4000001,0.07,5.0,33070.26,29.934166,286.7272
2000-02-04 00:00:00+00:00,73.0,0.18975012,4.9,1.05,7.0,33280.82,29.024128,250.42157
2000-02-05 00:00:00+00:00,53.0,6.804333,4.7,0.0,16.0,33492.52,32.09052,284.51505
2000-02-06 00:00:00+00:00,3.0,7.1689167,0.0,0.0,0.0,33705.13,17.902534,259.56555
2000-02-07 00:00:00+00:00,51.0,6.929334,0.1,0.0,1.0,33918.438,19.022177,233.51129
2000-02-08 00:00:00+00:00,53.0,5.548084,2.4,0.0,6.0,34132.598,31.311722,233.56905
2000-02-09 00:00:00+00:00,53.0,4.5897503,2.6999998,0.0,6.0,34349.668,33.145424,259.09344
2000-02-10 00:00:00+00:00,3.0,2.5064166,0.0,0.0,0.0,34569.75,17.811815,248.49323
2000-02-11 00:00:00+00:00,71.0,2.3355832,1.0,0.21000001,4.0,34792.582,17.654688,246.58652
2000-02-12 00:00:00+00:00,3.0,2.1689165,0.0,0.0,0.0,35017.914,16.199999,204.39185
2000-02-13 00:00:00+00:00,71.0,2.5668333,1.9000001,0.28,6.0,35245.496,24.798223,230.232
2000-02-14 00:00:00+00:00,71.0,0.96683335,1.4000001,0.35000002,8.0,35475.098,19.813087,275.0844
2000-02-15 00:00:00+00:00,73.0,0.11683335,0.0,0.77,4.0,35706.465,19.174856,221.19844
2000-02-16 00:00:00+00:00,71.0,3.4522498,3.6,0.07,9.0,35939.395,23.14103,204.31345
2000-02-17 00:00:00+00:00,3.0,0.18141675,0.0,0.0,0.0,36173.645,12.10157,236.42477
2000-02-18 00:00:00+00:00,71.0,-0.24566664,0.4,1.12,9.0,36409.01,19.245697,277.60886
2000-02-19 00:00:00+00:00,71.0,-0.21441661,0.0,0.07,1.0,36645.277,10.105681,75.037796
2000-02-20 00:00:00+00:00,3.0,-1.7873336,0.0,0.0,0.0,36882.242,16.039202,356.3871
2000-02-21 00:00:00+00:00,71.0,-2.1227503,0.0,0.28,0.0,37119.71,13.37825,313.62964
2000-02-22 00:00:00+00:00,71.0,-2.5373333,0.0,0.14,0.0,37357.48,9.72,285.50052
2000-02-23 00:00:00+00:00,3.0,-1.4331669,0.0,0.0,0.0,37595.363,7.42159,312.16113
2000-02-24 00:00:00+00:00,73.0,-0.73525,0.6,0.97999996,5.0,37833.164,22.065973,211.92978
2000-02-25 00:00:00+00:00,73.0,2.6897497,0.3,0.21000001,1.0,38070.703,22.734219,281.43552
2000-02-26 00:00:00+00:00,73.0,2.2730834,0.29999998,0.7,7.0,38307.805,24.20314,287.67715
2000-02-27 00:00:00+00:00,51.0,3.429333,0.1,0.0,1.0,38544.28,15.192682,254.09523
2000-02-28 00:00:00+00:00,1.0,5.662667,0.0,0.0,0.0,38780.316,28.337282,204.0015
2000-02-29 00:00:00+00:00,3.0,6.773083,0.0,0.0,0.0,39017.83,25.488914,217.79056
2000-03-01 00:00:00+00:00,51.0,6.48975,1.2,0.0,5.0,39256.973,29.96662,211.43661
2000-03-02 00:00:00+00:00,3.0,2.6126664,0.0,0.0,0.0,39497.582,22.79684,272.45825
2000-03-03 00:00:00+00:00,53.0,2.8918335,2.2,0.0,8.0,39739.477,34.30594,215.45235
2000-03-04 00:00:00+00:00,51.0,2.6418338,0.2,0.0,1.0,39982.484,28.835976,265.23642
2000-03-05 00:00:00+00:00,73.0,-0.49775,0.9,1.1899999,8.0,40226.43,24.216522,278.53537
2000-03-06 00:00:00+00:00,51.0,0.73974997,0.8000001,0.0,5.0,40471.156,26.183659,252.94757
2000-03-07 00:00:00+00:00,55.0,6.406416,3.7,0.0,5.0,40716.492,31.367552,256.3933
2000-03-08 00:00:00+00:00,55.0,6.8939166,7.5,0.0,16.0,40962.277,31.311724,267.78326
2000-03-09 00:00:00+00:00,55.0,5.881416,3.4999995,0.0,10.0,41208.355,35.52527,297.79333
2000-03-10 00:00:00+00:00,73.0,0.13974997,0.6,0.28,4.0,41454.566,28.091534,301.89502
2000-03-11 00:00:00+00:00,75.0,-0.69358325,0.100000024,5.8799996,12.0,41700.758,20.46941,137.19661
2000-03-12 00:00:00+00:00,3.0,-1.9727502,0.0,0.0,0.0,41946.766,17.309973,334.01495
2000-03-13 00:00:00+00:00,3.0,0.0730832,0.0,0.0,0.0,42192.45,13.044722,220.48279
2000-03-14 00:00:00+00:00,53.0,5.5376663,2.3,0.0,10.0,42437.633,21.67786,212.92435
2000-03-15 00:00:00+00:00,73.0,2.5543332,6.9999995,1.68,17.0,42682.184,29.69727,283.04395
2000-03-16 00:00:00+00:00,71.0,0.36683324,0.6,0.14,3.0,42925.938,23.966375,307.9775
2000-03-17 00:00:00+00:00,73.0,-0.010250072,0.2,2.2400002,12.0,43168.746,22.657131,304.97443
2000-03-18 00:00:00+00:00,71.0,0.62516665,0.0,0.42,2.0,43410.445,19.008547,1.6125442
2000-03-19 00:00:00+00:00,71.0,0.12933324,0.1,0.77,5.0,43651.203,16.854767,5.853955
2000-03-20 00:00:00+00:00,3.0,0.73349994,0.0,0.0,0.0,43892.77,14.48972,308.60828
2000-03-21 00:00:00+00:00,3.0,3.9314167,0.0,0.0,0.0,44135.312,11.043261,241.60707
2000-03-22 00:00:00+00:00,3.0,6.7168336,0.0,0.0,0.0,44378.7,17.399586,258.8821
2000-03-23 00:00:00+00:00,3.0,6.400166,0.0,0.0,0.0,44622.785,19.296133,288.134
2000-03-24 00:00:00+00:00,2.0,2.5168333,0.0,0.0,0.0,44867.438,10.823973,336.9911
2000-03-25 00:00:00+00:00,51.0,3.0189164,0.6,0.0,2.0,45112.516,15.30741,130.69814
2000-03-26 00:00:00+00:00,53.0,7.456417,1.4,0.0,4.0,45357.875,11.246759,220.72594
2000-03-27 00:00:00+00:00,51.0,8.448082,0.70000005,0.0,6.0,45603.383,18.556595,108.06289
2000-03-28 00:00:00+00:00,53.0,7.648084,7.3,0.0,21.0,45848.895,17.731598,91.33348
2000-03-29 00:00:00+00:00,51.0,6.5730824,0.1,0.0,1.0,46094.27,19.44,92.86496
2000-03-30 00:00:00+00:00,51.0,4.82725,0.90000004,0.0,5.0,46339.363,24.842607,95.67291
2000-03-31 00:00:00+00:00,51.0,5.062667,0.8,0.0,5.0,46584.03,11.304229,213.73074
2000-04-01 00:00:00+00:00,53.0,5.762666,2.6999996,0.0,11.0,46828.133,15.978486,241.21796
2000-04-02 00:00:00+00:00,3.0,5.262666,0.0,0.0,0.0,47071.508,9.726664,110.17695
2000-04-03 00:00:00+00:00,3.0,7.806416,0.0,0.0,0.0,47314.004,20.88,141.1034
2000-04-04 00:00:00+00:00,51.0,11.9314165,0.7,0.0,3.0,47555.477,22.180206,150.12045
2000-04-05 00:00:00+00:00,53.0,10.6710005,3.8999999,0.0,11.0,47795.758,27.345785,353.54834
2000-04-06 00:00:00+00:00,71.0,3.4814165,1.1,0.35,7.0,48034.69,35.33506,342.89493
2000-04-07 00:00:00+00:00,3.0,4.01475,0.0,0.0,0.0,48272.11,19.803272,326.5048
2000-04-08 00:00:00+00:00,51.0,2.7980835,0.4,0.0,3.0,48508.152,20.774214,331.3852
2000-04-09 00:00:00+00:00,3.0,2.621,0.0,0.0,0.0,48744.49,11.503113,314.42133
2000-04-10 00:00:00+00:00,51.0,5.6085,0.1,0.0,1.0,48981.285,12.4811535,130.18097
2000-04-11 00:00:00+00:00,51.0,8.512666,1.1,0.0,6.0,49218.4,14.77755,133.38196
2000-04-12 00:00:00+00:00,53.0,10.912665,2.0,0.0,6.0,49455.695,23.143827,160.4479
2000-04-13 00:00:00+00:00,3.0,10.200166,0.0,0.0,0.0,49693.016,22.961115,220.60118
2000-04-14 00:00:00+00:00,51.0,10.435584,0.1,0.0,1.0,49930.223,22.476227,237.94005
2000-04-15 00:00:00+00:00,3.0,11.750167,0.0,0.0,0.0,50167.16,16.299694,73.96554
2000-04-16 00:00:00+00:00,3.0,11.2960005,0.0,0.0,0.0,50403.67,20.00512,227.27507
2000-04-17 00:00:00+00:00,2.0,12.625167,0.0,0.0,0.0,50639.598,17.654688,132.99394
2000-04-18 00:00:00+00:00,3.0,15.514751,0.0,0.0,0.0,50874.777,12.10157,98.31303
2000-04-19 00:00:00+00:00,1.0,17.196,0.0,0.0,0.0,51109.043,15.034041,82.231186
2000-04-20 00:00:00+00:00,51.0,17.554333,0.2,0.0,1.0,51342.22,9.178235,49.969788
2000-04-21 00:00:00+00:00,1.0,17.118917,0.0,0.0,0.0,51574.125,9.360001,78.35146
2000-04-22 00:00:00+00:00,0.0,17.631418,0.0,0.0,0.0,51804.59,9.565437,107.68682
2000-04-23 00:00:00+00:00,0.0,18.712666,0.0,0.0,0.0,52033.41,10.163227,131.81532
2000-04-24 00:00:00+00:00,3.0,17.739748,0.0,0.0,0.0,52260.406,23.806318,110.888756
2000-04-25 00:00:00+00:00,3.0,15.729333,0.0,0.0,0.0,52485.375,19.373219,110.92455
2000-04-26 00:00:00+00:00,51.0,16.633501,0.4,0.0,3.0,52708.105,7.9932976,90.00002
2000-04-27 00:00:00+00:00,1.0,17.475166,0.0,0.0,0.0,52928.39,13.979872,114.652145
2000-04-28 00:00:00+00:00,0.0,19.831415,0.0,0.0,0.0,53146.316,21.892027,120.86892
2000-04-29 00:00:00+00:00,0.0,20.662666,0.0,0.0,0.0,53363.53,17.782686,113.6951
2000-04-30 00:00:00+00:00,3.0,20.145998,0.0,0.0,0.0,53580.17,11.013882,104.62578
2000-05-01 00:00:00+00:00,51.0,17.671,0.4,0.0,1.0,53796.062,21.203358,56.846
2000-05-02 00:00:00+00:00,1.0,10.006416,0.0,0.0,0.0,54011.04,18.861387,77.72526
2000-05-03 00:00:00+00:00,2.0,10.579333,0.0,0.0,0.0,54224.914,10.44,125.53778
2000-05-04 00:00:00+00:00,3.0,13.3585005,0.0,0.0,0.0,54437.51,9.178235,76.90811
2000-05-05 00:00:00+00:00,3.0,15.160584,0.0,0.0,0.0,54648.633,10.315115,5.128097
2000-05-06 00:00:00+00:00,3.0,16.043917,0.0,0.0,0.0,54858.086,13.276144,3.4623368
2000-05-07 00:00:00+00:00,0.0,15.375167,0.0,0.0,0.0,55065.668,13.5515,84.26579
2000-05-08 00:00:00+00:00,3.0,16.391832,0.0,0.0,0.0,55271.164,13.37825,110.17378
2000-05-09 00:00:00+00:00,3.0,18.19392,0.0,0.0,0.0,55474.37,11.885453,93.94166
2000-05-10 00:00:00+00:00,3.0,20.08975,0.0,0.0,0.0,55675.062,9.793058,91.807205
2000-05-11 00:00:00+00:00,51.0,19.970999,0.3,0.0,2.0,55873.0,21.67786,319.1296
2000-05-12 00:00:00+00:00,2.0,10.1605835,0.0,0.0,0.0,56067.973,23.97989,3.5305295
2000-05-13 00:00:00+00:00,0.0,10.1605835,0.0,0.0,0.0,56259.72,15.2947035,312.88928
2000-05-14 00:00:00+00:00,3.0,16.054333,0.0,0.0,0.0,56448.004,23.893261,315.71945
2000-05-15 00:00:00+00:00,2.0,18.587664,0.0,0.0,0.0,56632.574,18.556595,289.5716
2000-05-16 00:00:00+00:00,0.0,19.946,0.0,0.0,0.0,56813.168,11.304229,329.73386
2000-05-17 00:00:00+00:00,51.0,21.956415,0.2,0.0,1.0,56989.516,13.084402,167.16705
2000-05-18 00:00:00+00:00,63.0,20.056414,13.400001,0.0,11.0,57161.62,10.636766,274.79413
2000-05-19 00:00:00+00:00,51.0,15.231418,0.7,0.0,4.0,57330.89,16.279802,293.7465
2000-05-20 00:00:00+00:00,51.0,14.077252,1.5000001,0.0,7.0,57497.41,11.885453,280.56427
2000-05-21 00:00:00+00:00,53.0,12.183499,5.7,0.0,15.0,57661.008,13.202726,294.00186
2000-05-22 00:00:00+00:00,3.0,14.437668,0.0,0.0,0.0,57821.5,11.159999,302.81134
2000-05-23 00:00:00+00:00,51.0,15.173083,0.1,0.0,1.0,57978.684,16.981165,346.01907
2000-05-24 00:00:00+00:00,51.0,15.4314165,0.2,0.0,2.0,58132.4,8.350138,202.44777
2000-05-25 00:00:00+00:00,3.0,19.150164,0.0,0.0,0.0,58282.43,16.62249,187.03873
2000-05-26 00:00:00+00:00,51.0,17.700167,0.1,0.0,1.0,58428.582,19.486609,283.9009
2000-05-27 00:00:00+00:00,51.0,21.689749,0.90000004,0.0,3.0,58570.65,19.881649,160.97205
2000-05-28 00:00:00+00:00,61.0,20.450167,6.1,0.0,8.0,58708.438,19.443333,236.31
2000-05-29 00:00:00+00:00,61.0,14.060582,5.4,0.0,9.0,58841.742,20.163212,266.87625
2000-05-30 00:00:00+00:00,51.0,12.775166,0.6,0.0,5.0,58970.35,15.844089,264.42978
2000-05-31 00:00:00+00:00,61.0,12.052251,7.1000004,0.0,13.0,59094.043,14.044615,67.85476
2000-06-01 00:00:00+00:00,51.0,13.206417,0.5,0.0,2.0,59212.61,11.726277,322.69186
2000-06-02 00:00:00+00:00,3.0,16.446001,0.0,0.0,0.0,59325.836,15.876775,195.3656
2000-06-03 00:00:00+00:00,2.0,20.462667,0.0,0.0,0.0,59433.516,14.618837,249.2009
2000-06-04 00:00:00+00:00,1.0,22.566833,0.0,0.0,0.0,59535.434,14.57889,185.07042
2000-06-05 00:00:00+00:00,3.0,22.931414,0.0,0.0,0.0,59631.344,9.3669195,348.31067
2000-06-06 00:00:00+00:00,63.0,20.91475,16.3,0.0,12.0,59721.074,18.775303,273.94507
2000-06-07 00:00:00+00:00,53.0,15.537666,2.6000001,0.0,6.0,59804.53,19.652176,278.94934
2000-06-08 00:00:00+00:00,2.0,13.875167,0.0,0.0,0.0,59882.395,24.94413,283.567
2000-06-09 00:00:00+00:00,0.0,15.096001,0.0,0.0,0.0,59954.727,9.19939,330.42224
2000-06-10 00:00:00+00:00,0.0,19.456415,0.0,0.0,0.0,60021.45,14.773164,128.44254
2000-06-11 00:00:00+00:00,0.0,24.083498,0.0,0.0,0.0,60082.504,16.08761,152.75955
2000-06-12 00:00:00+00:00,61.0,21.77725,3.1,0.0,3.0,60137.812,22.380884,286.24884
2000-06-13 00:00:00+00:00,3.0,20.885584,0.0,0.0,0.0,60187.33,10.383987,230.62779
2000-06-14 00:00:00+00:00,53.0,22.546,1.3000001,0.0,4.0,60230.977,15.315873,279.15094
2000-06-15 00:00:00+00:00,53.0,17.139751,3.7,0.0,9.0,60268.71,20.018072,325.61044
2000-06-16 00:00:00+00:00,53.0,12.5772505,1.5,0.0,7.0,60300.48,27.086262,289.24072
2000-06-17 00:00:00+00:00,51.0,12.048083,1.4,0.0,6.0,60326.242,23.86341,315.43124
2000-06-18 00:00:00+00:00,51.0,12.591832,0.9000001,0.0,6.0,60345.945,13.797913,330.45465
2000-06-19 00:00:00+00:00,3.0,14.664748,0.0,0.0,0.0,60359.56,9.585739,186.70973
2000-06-20 00:00:00+00:00,3.0,21.725166,0.0,0.0,0.0,60367.05,16.700275,261.0008
2000-06-21 00:00:00+00:00,1.0,25.14183,0.0,0.0,0.0,60368.4,14.118243,328.14636
2000-06-22 00:00:00+00:00,3.0,26.302246,0.0,0.0,0.0,60363.57,12.096214,346.366
2000-06-23 00:00:00+00:00,61.0,22.364748,5.7000003,0.0,8.0,60352.55,22.915916,320.63593
2000-06-24 00:00:00+00:00,53.0,19.13975,1.4000001,0.0,4.0,60335.32,10.1887,265.06982
2000-06-25 00:00:00+00:00,51.0,17.071001,0.3,0.0,1.0,60311.887,16.418526,278.3637
2000-06-26 00:00:00+00:00,51.0,15.404335,0.6,0.0,3.0,60282.23,22.725668,271.168
2000-06-27 00:00:00+00:00,51.0,13.348084,0.1,0.0,1.0,60246.29,24.482647,265.65353
2000-06-28 00:00:00+00:00,53.0,12.791833,1.6,0.0,7.0,60203.703,16.23596,266.10745
2000-06-29 00:00:00+00:00,51.0,13.246001,1.6,0.0,8.0,60154.527,18.416384,261.4392
2000-06-30 00:00:00+00:00,53.0,13.2835,1.5000001,0.0,5.0,60098.914,18.391737,237.95413
2000-07-01 00:00:00+00:00,53.0,14.496001,2.0,0.0,5.0,60037.027,16.179987,224.34581
2000-07-02 00:00:00+00:00,53.0,15.464751,1.5000001,0.0,5.0,59969.016,21.461555,281.71417
2000-07-03 00:00:00+00:00,3.0,16.939753,0.0,0.0,0.0,59895.05,9.793059,316.96524
2000-07-04 00:00:00+00:00,53.0,20.312666,1.1,0.0,2.0,59815.28,15.226764,99.98055
2000-07-05 00:00:00+00:00,63.0,18.266832,11.899999,0.0,17.0,59729.9,20.948164,240.80894
2000-07-06 00:00:00+00:00,61.0,16.325167,11.8,0.0,17.0,59639.043,22.148045,282.94705
2000-07-07 00:00:00+00:00,51.0,17.204336,0.5,0.0,4.0,59542.89,14.689588,322.08322
2000-07-08 00:00:00+00:00,61.0,15.529335,13.1,0.0,20.0,59441.625,20.188908,33.145218
2000-07-09 00:00:00+00:00,61.0,13.985584,2.3,0.0,5.0,59335.4,19.592731,325.18103
2000-07-10 00:00:00+00:00,51.0,16.575167,0.1,0.0,1.0,59224.4,19.914217,187.08235
2000-07-11 00:00:00+00:00,61.0,19.818916,7.2999997,0.0,7.0,59108.773,20.883104,164.73308
2000-07-12 00:00:00+00:00,61.0,16.583502,8.8,0.0,10.0,58988.715,19.130875,250.20099
2000-07-13 00:00:00+00:00,51.0,14.860585,0.70000005,0.0,4.0,58864.367,18.782204,272.08014
2000-07-14 00:00:00+00:00,3.0,15.152249,0.0,0.0,0.0,58735.918,10.495713,284.93942
2000-07-15 00:00:00+00:00,51.0,16.470999,1.0,0.0,5.0,58603.52,12.605142,268.2788
2000-07-16 00:00:00+00:00,53.0,16.710585,4.0000005,0.0,12.0,58467.336,12.904882,38.5613
2000-07-17 00:00:00+00:00,61.0,16.458502,11.3,0.0,22.0,58327.28,19.083395,350.7343
2000-07-18 00:00:00+00:00,3.0,15.843917,0.0,0.0,0.0,58182.16,26.299719,285.78473
2000-07-19 00:00:00+00:00,51.0,14.718917,0.1,0.0,1.0,58031.977,16.766108,256.7341
2000-07-20 00:00:00+00:00,51.0,14.808501,0.6,0.0,3.0,57876.992,15.84,238.95609
2000-07-21 00:00:00+00:00,51.0,15.164749,2.7999997,0.0,11.0,57717.477,8.557102,231.36139
2000-07-22 00:00:00+00:00,51.0,16.212667,0.5,0.0,4.0,57553.7,10.966713,195.45763
2000-07-23 00:00:00+00:00,61.0,17.121,3.3999999,0.0,10.0,57385.895,5.6002855,256.419
2000-07-24 00:00:00+00:00,3.0,18.446001,0.0,0.0,0.0,57214.312,9.605998,278.42688
2000-07-25 00:00:00+00:00,61.0,18.650167,8.200001,0.0,9.0,57039.2,13.608762,66.801414
2000-07-26 00:00:00+00:00,51.0,19.6835,0.1,0.0,1.0,56860.793,16.516901,254.89752
2000-07-27 00:00:00+00:00,61.0,17.931417,8.1,0.0,11.0,56679.316,18.0,302.5996
2000-07-28 00:00:00+00:00,55.0,18.189753,3.7999997,0.0,7.0,56495.0,5.937272,239.93146
2000-07-29 00:00:00+00:00,61.0,16.460585,25.5,0.0,22.0,56308.06,19.64558,15.585813
2000-07-30 00:00:00+00:00,53.0,17.079334,4.9,0.0,9.0,56118.707,26.250393,317.8348
2000-07-31 00:00:00+00:00,55.0,16.691832,2.3000002,0.0,3.0,55927.164,15.7908325,295.0079
2000-08-01 00:00:00+00:00,51.0,16.685583,0.2,0.0,1.0,55733.613,14.372974,283.42184
2000-08-02 00:00:00+00:00,3.0,20.14808,0.0,0.0,0.0,55538.27,17.114204,193.62071
2000-08-03 00:00:00+00:00,61.0,20.060583,2.6,0.0,2.0,55341.31,18.374111,271.1336
2000-08-04 00:00:00+00:00,55.0,17.954332,3.8000002,0.0,6.0,55142.92,9.585739,188.89572
2000-08-05 00:00:00+00:00,51.0,18.550165,0.1,0.0,1.0,54943.3,7.145796,131.87785
2000-08-06 00:00:00+00:00,3.0,19.810583,0.0,0.0,0.0,54742.312,8.78872,118.57267
2000-08-07 00:00:00+00:00,61.0,18.004332,7.7999997,0.0,13.0,54538.395,15.484185,301.26666
2000-08-08 00:00:00+00:00,3.0,15.502251,0.0,0.0,0.0,54331.48,18.733839,272.50418
2000-08-09 00:00:00+00:00,53.0,15.379333,1.2,0.0,3.0,54121.81,12.397806,259.7779
2000-08-10 00:00:00+00:00,3.0,16.083498,0.0,0.0,0.0,53909.586,10.365251,224.48389
2000-08-11 00:00:00+00:00,55.0,18.550169,3.7000003,0.0,11.0,53695.047,13.513193,227.27187
2000-08-12 00:00:00+00:00,51.0,18.210583,0.3,0.0,2.0,53478.4,11.874544,285.27704
2000-08-13 00:00:00+00:00,3.0,18.091833,0.0,0.0,0.0,53259.832,10.703569,345.3026
2000-08-14 00:00:00+00:00,2.0,19.166834,0.0,0.0,0.0,53039.562,9.0645685,117.24614
2000-08-15 00:00:00+00:00,3.0,20.791834,0.0,0.0,0.0,52817.77,14.003029,198.99284
2000-08-16 00:00:00+00:00,53.0,20.654331,1.0,0.0,2.0,52594.645,14.917212,234.38902
2000-08-17 00:00:00+00:00,61.0,21.456415,2.8,0.0,3.0,52370.375,16.071491,199.20538
2000-08-18 00:00:00+00:00,55.0,20.979334,2.4,0.0,5.0,52145.13,11.252519,262.71487
2000-08-19 00:00:00+00:00,51.0,23.831419,1.0,0.0,5.0,51919.08,15.137133,187.26794
2000-08-20 00:00:00+00:00,61.0,24.295998,3.6999998,0.0,2.0,51692.395,13.276144,190.61047
2000-08-21 00:00:00+00:00,3.0,23.491835,0.0,0.0,0.0,51465.24,18.374111,315.3471
2000-08-22 00:00:00+00:00,63.0,18.331417,7.5000005,0.0,5.0,51237.766,18.335276,308.55652
2000-08-23 00:00:00+00:00,3.0,15.306418,0.0,0.0,0.0,51010.13,15.94601,293.3748
2000-08-24 00:00:00+00:00,51.0,14.881417,0.1,0.0,1.0,50782.48,20.188908,261.951
2000-08-25 00:00:00+00:00,63.0,14.289749,5.8999996,0.0,10.0,50554.965,31.65135,301.26624
2000-08-26 00:00:00+00:00,3.0,14.733502,0.0,0.0,0.0,50327.434,19.386591,10.539137
2000-08-27 00:00:00+00:00,3.0,15.860584,0.0,0.0,0.0,50098.293,16.203999,81.05121
2000-08-28 00:00:00+00:00,51.0,17.80433,0.4,0.0,1.0,49867.42,16.179985,102.94347
2000-08-29 00:00:00+00:00,2.0,19.010584,0.0,0.0,0.0,49634.99,12.904882,131.0975
2000-08-30 00:00:00+00:00,51.0,17.037666,0.1,0.0,1.0,49401.164,8.534353,306.53876
2000-08-31 00:00:00+00:00,51.0,16.721,0.5,0.0,3.0,49166.11,10.315115,7.311135
2000-09-01 00:00:00+00:00,51.0,17.177248,0.70000005,0.0,3.0,48929.984,10.195057,43.480892
2000-09-02 00:00:00+00:00,61.0,16.200167,3.7,0.0,5.0,48692.945,17.873556,177.18094
2000-09-03 00:00:00+00:00,63.0,14.614751,5.5,0.0,4.0,48455.137,17.309975,211.52539
2000-09-04 00:00:00+00:00,61.0,13.348084,5.7000003,0.0,10.0,48216.71,15.978484,283.24637
2000-09-05 00:00:00+00:00,51.0,12.2835,0.1,0.0,1.0,47977.82,18.709612,304.12576
2000-09-06 00:00:00+00:00,3.0,12.5835,0.0,0.0,0.0,47738.598,12.031756,324.61002
2000-09-07 00:00:00+00:00,3.0,11.581416,0.0,0.0,0.0,47499.184,12.031756,65.44658
2000-09-08 00:00:00+00:00,3.0,12.471001,0.0,0.0,0.0,47259.715,11.753876,269.36337
2000-09-09 00:00:00+00:00,3.0,17.41475,0.0,0.0,0.0,47020.33,17.418196,239.31758
2000-09-10 00:00:00+00:00,3.0,17.956415,0.0,0.0,0.0,46781.16,14.145756,275.7927
2000-09-11 00:00:00+00:00,51.0,14.510583,1.2,0.0,6.0,46542.336,8.373386,303.40787
2000-09-12 00:00:00+00:00,51.0,13.335587,0.2,0.0,1.0,46303.99,10.495713,329.06418
2000-09-13 00:00:00+00:00,63.0,15.668918,15.599999,0.0,10.0,46066.246,17.727943,181.52196
2000-09-14 00:00:00+00:00,61.0,14.525168,3.2,0.0,9.0,45829.242,15.188415,305.31412
2000-09-15 00:00:00+00:00,3.0,11.854332,0.0,0.0,0.0,45592.81,12.287555,26.958733
